s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
41,2021-03-03,Wed Mar 03 22:28:09 +0000 2021,1367240407583576065,shielciel,she/her,Not Geo-tagged,"b'if ur a minor, you really shouldn\xe2\x80\x99t be sharing private info \xf0\x9f\x99\x83 like what happened to internet privacy \xf0\x9f\xa5\xb4'","if ur a minor, you really shouldnt be sharing private info $EMOJI$ like what happened to internet privacy","if ur a minor, you really shouldn t be sharing private info like what happened to internet privacy",ur minor really sharing private info like happened internet privacy,ur minor really share private info like happen internet privacy,[],{},{},0,0,[],,[],0.6486
9,2021-03-03,Wed Mar 03 23:34:44 +0000 2021,1367257160913022983,_sol76_,she/they,Not Geo-tagged,"b'@clippedgcds i used to have a friend years ago that put like EVERY mental illness they self diagnosed with, their first and last REAL LEGAL NAME and would detail private physical info like where their moles/freckles/ect are all located and would let their neighborhood be known.. all the time'","$MENTION$ i used to have a friend years ago that put like EVERY mental illness they self diagnosed with, their first and last REAL LEGAL NAME and would detail private physical info like where their moles/freckles/ect are all located and would let their neighborhood be known.. all the time","i used to have a friend years ago that put like EVERY mental illness they self diagnosed with, their first and last REAL LEGAL NAME and would detail private physical info like where their moles/freckles/ect are all located and would let their neighborhood be known.. all the time",used friend years ago put like every mental illness self diagnosed first last real legal name would detail private physical info like moles freckles ect located would let neighborhood known time,use friend year ago put like every mental illness self diagnose first last real legal name would detail private physical info like mole freckle ect locate would let neighborhood know time,[],{},{},0,0,[],,['Meriam'],0.7739
15,2021-03-03,Wed Mar 03 23:21:34 +0000 2021,1367253847316566018,AnoniStef,"Tír Na nÓg, Mag Mell",Not Geo-tagged,"b'Typical GC creeps harassing young women to dox themselves for not being transphobic.\xf0\x9f\xa4\xae Fucking ZERO compassion for how careful women actually have to be online with our private info, to specifically avoid freaks like that\xf0\x9f\x98\x91 https://t.co/7h0ZVKNmD2'","Typical GC creeps harassing young women to dox themselves for not being transphobic. Fucking ZERO compassion for how careful women actually have to be online with our private info, to specifically avoid freaks like that$EMOJI$ $URL$","Typical GC creeps harassing young women to dox themselves for not being transphobic. Fucking ZERO compassion for how careful women actually have to be online with our private info, to specifically avoid freaks like that",typical gc creeps harassing young women dox transphobic fucking zero compassion careful women actually online private info specifically avoid freaks like,typical gc creeps harass young woman dox transphobic fucking zero compassion careful woman actually online private info specifically avoid freak like,[],{},{},1,8,[],https://twitter.com/AnxietySugar_/status/1367250712472788997,[],0.0717
50,2021-03-03,Wed Mar 03 22:18:00 +0000 2021,1367237853344858113,hsquared216,,Not Geo-tagged,b'@BrentAWilliams2 Agree. And pretty much the only way to keep you medical info private.',$MENTION$ Agree. And pretty much the only way to keep you medical info private.,Agree. And pretty much the only way to keep you medical info private.,agree and pretty much way keep medical info private,agree and pretty much way keep medical info private,[],{},{},0,0,[],,"['Brent A. Williams, MD']",0.6908
47,2021-03-03,Wed Mar 03 22:21:09 +0000 2021,1367238643304329220,Allstate,,Not Geo-tagged,"b'@marioluna3 We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG https://t.co/vYIVrwsUyL'","$MENTION$ We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG $URL$","We are sorry to hear this. Please private message us a bit more info, so we can look into this. ^AG",we sorry hear please private message bit info look ag,sorry hear please private message bit info look ag,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14275290,['mario luna'],0.3237
26,2021-03-03,Wed Mar 03 22:51:37 +0000 2021,1367246311100018690,antiyoun,cixtbz + wdz + ggs,Not Geo-tagged,"b'""why would you want to put your privatw info on the intern-"" what\'s private about what\'s in my carrd??? https://t.co/nt85QFeemX'","""why would you want to put your privatw info on the intern-"" what's private about what's in my carrd??? $URL$","""why would you want to put your privatw info on the intern-"" what's private about what's in my carrd??",would want put privatw info intern private carrd,would want put privatw info intern private carrd,[],{},{},0,4,[],https://twitter.com/catboypunzo/status/1366500862382718978,[],0.168
29,2021-03-03,Wed Mar 03 22:47:00 +0000 2021,1367245148841635844,SingaporeAir,,Not Geo-tagged,"b'@ramnathtweets between 5 March 2020 and 30 June 2021 (https://t.co/2TrvEF0MS5). To keep your personal data private, we strongly advise you to remove the tweet that contains your booking reference number. Thank you. (2/2)'","$MENTION$ between $NUMBER$ March $NUMBER$ and $NUMBER$ June $NUMBER$ ($URL$). To keep your personal data private, we strongly advise you to remove the tweet that contains your booking reference number. Thank you. (2/2)","between March and June (). To keep your personal data private, we strongly advise you to remove the tweet that contains your booking reference number. Thank you. (2/2)",march june to keep personal data private strongly advise remove tweet contains booking reference number thank,march june to keep personal datum private strongly advise remove tweet contain book reference number thank,[],{},{},0,0,[],https://bit.ly/2Ooc3tJ,['Ramnath Shankar'],0.5994
24,2021-03-03,Wed Mar 03 23:01:29 +0000 2021,1367248793985458176,yonagoat,"16, he him 🇮🇩",Not Geo-tagged,b'bad take. it makes you vulnerable. sometimes i regret sharing private info because you never know what might happen or what people can do with it https://t.co/cQpcNJjgwv',bad take. it makes you vulnerable. sometimes i regret sharing private info because you never know what might happen or what people can do with it $URL$,bad take. it makes you vulnerable. sometimes i regret sharing private info because you never know what might happen or what people can do with it,bad take makes vulnerable sometimes regret sharing private info never know might happen people,bad take make vulnerable sometimes regret share private info never know may happen people,[],{},{},0,6,[],https://twitter.com/catboypunzo/status/1366500862382718978,[],-0.6597
19,2021-03-03,Wed Mar 03 23:12:29 +0000 2021,1367251561500471296,prettyinbed,,Not Geo-tagged,"b'UHM RULE 1 IN THE INTERNET IS NEVER EVER GIVE ANY SENSITIVE, PERSONAL OR PRIVATE INFO ABOUT YOU THAT COULD GET YOU IDK HACKED DOXXED? https://t.co/g7TrxMzI6i'","UHM RULE $NUMBER$ IN THE INTERNET IS NEVER EVER GIVE ANY SENSITIVE, PERSONAL OR PRIVATE INFO ABOUT YOU THAT COULD GET YOU IDK HACKED DOXXED? $URL$","UHM RULE IN THE INTERNET IS NEVER EVER GIVE ANY SENSITIVE, PERSONAL OR PRIVATE INFO ABOUT YOU THAT COULD GET YOU IDK HACKED DOXXED?",uhm rule in the internet is never ever give any sensitive personal or private info about you that could get you idk hacked doxxed,uhm rule in the internet be never ever give any sensitive personal or private info about that could get idk hack doxxed,[],{},{},0,0,[],https://twitter.com/catboypunzo/status/1366500862382718978,[],-0.4767
22,2021-03-03,Wed Mar 03 23:02:29 +0000 2021,1367249044523929603,iperfectlywrong,hopeworld,Not Geo-tagged,b'not everyone is comfortable with sharing their private information on the internet. \nI think knowing who I stan should be enough info for stan twt. https://t.co/YBGLelvqX3',not everyone is comfortable with sharing their private information on the internet. I think knowing who I stan should be enough info for stan twt. $URL$,not everyone is comfortable with sharing their private information on the internet. I think knowing who I stan should be enough info for stan twt.,everyone comfortable sharing private information internet think knowing stan enough info stan twt,everyone comfortable share private information internet think know stan enough info stan twt,[],{},{},0,2,[],https://twitter.com/catboypunzo/status/1366500862382718978,[],0.0253
34,2021-03-03,Wed Mar 03 22:42:55 +0000 2021,1367244123598581760,rigai800,,Not Geo-tagged,"b'The European Programme for Integration and Migration (EPIM), a collaborative initiative of private foundations, is looking for a motivated Programme Director who is passionate about seeking to improve the lives of migrants and the societies they live in: https://t.co/VT3zjM5OSN'","The European Programme for Integration and Migration (EPIM), a collaborative initiative of private foundations, is looking for a motivated Programme Director who is passionate about seeking to improve the lives of migrants and the societies they live in: $URL$","The European Programme for Integration and Migration (EPIM), a collaborative initiative of private foundations, is looking for a motivated Programme Director who is passionate about seeking to improve the lives of migrants and the societies they live in",the european programme integration migration epim collaborative initiative private foundations looking motivated programme director passionate seeking improve lives migrants societies live,the european programme integration migration epim collaborative initiative private foundation look motivated programme director passionate seek improve live migrant society live,[],{},{},0,1,[],https://www.epim.info/epim-programme-director/,[],0.8519
42,2021-03-03,Wed Mar 03 22:27:01 +0000 2021,1367240121037316100,Aunt_Bike,"Staten Island, NYC",Not Geo-tagged,"b""@Komanoff @BrooklynDA @nypost Looks like law has changed?  At least in NY &amp; CA requires court order for access to info.  I won't take back what I said about LA County Sheriff or NY Post !!  https://t.co/iOohgn4Fd5""",$MENTION$ $MENTION$ $MENTION$ Looks like law has changed? At least in NY &amp; CA requires court order for access to info. I won't take back what I said about LA County Sheriff or NY Post !! $URL$,Looks like law has changed? At least in NY &amp; CA requires court order for access to info. I wo not take back what I said about LA County Sheriff or NY Post !!,looks like law changed at least ny ca requires court order access info take back said la county sheriff ny post,look like law change at least ny ca require court order access info take back say la county sheriff ny post,[],{},{},0,0,[],https://www.ncsl.org/research/telecommunications-and-information-technology/privacy-of-data-from-event-data-recorders.aspx,"['Charles Komanoff', 'DA Eric Gonzalez', 'New York Post']",0.4738
49,2021-03-03,Wed Mar 03 22:18:02 +0000 2021,1367237859053248512,BasicallyBabie,The Impala,Not Geo-tagged,b'@marioknowIes @swevenpjm most carrds are useful but ive seen some people put a lot a lot of private info that could harm them :/',$MENTION$ $MENTION$ most carrds are useful but ive seen some people put a lot a lot of private info that could harm them :/,most carrds are useful but ive seen some people put a lot a lot of private info that could harm them /,carrds useful ive seen people put lot lot private info could harm,carrd useful have see people put lot lot private info could harm,[],{},{},0,207,[],,"['Mario ˣ', 'glory ↯ ⁷ 💙']",-0.5673
45,2021-03-03,Wed Mar 03 22:23:43 +0000 2021,1367239288115576832,redcrew,"metro Detroit, Michigan",Not Geo-tagged,"b'Depending on your domain registrar, domain privacy or private registration may be free. \n\nOr available for an additional annual fee.\n\nhttps://t.co/EhUeamrFtx\n\n#privacy'","Depending on your domain registrar, domain privacy or private registration may be free. Or available for an additional annual fee. $URL$ $HASHTAG$","Depending on your domain registrar, domain privacy or private registration may be free. Or available for an additional annual fee.",depending domain registrar domain privacy private registration may free or available additional annual fee,depend domain registrar domain privacy private registration may free or available additional annual fee,[],{},{},2,0,['privacy'],https://lireo.com/quick-tip-protect-personal-info-domain-privacy/,[],0.5106
51,2021-03-03,Wed Mar 03 22:15:37 +0000 2021,1367237253475491852,Pipz__,over there,Not Geo-tagged,b'@ShDwGhost hes not able to stream on twitch because he leaked my private info on stream lol pls delete this one',$MENTION$ hes not able to stream on twitch because he leaked my private info on stream lol pls delete this one,hes not able to stream on twitch because he leaked my private info on stream lol pls delete this one,hes able stream twitch leaked private info stream lol pls delete one,s able stream twitch leak private info stream lol pls delete one,[],{},{},0,1,[],,['GhostFire'],0.2023
17,2021-03-03,Wed Mar 03 23:16:26 +0000 2021,1367252556553064448,RezzananceTV,rezzanance.contact@gmail.com,Not Geo-tagged,"b""@Redb3ardTv Yeah! Just their lingo for a raid.\n\nYou can follow pages from your page! I wouldn't recommend doing any actions with your personal page so you can protect your private info.""",$MENTION$ Yeah! Just their lingo for a raid. You can follow pages from your page! I wouldn't recommend doing any actions with your personal page so you can protect your private info.,Yeah! Just their lingo for a raid. You can follow pages from your page! I would not recommend doing any actions with your personal page so you can protect your private info.,yeah just lingo raid you follow pages page would recommend actions personal page protect private info,yeah just lingo raid follow page page would recommend action personal page protect private info,[],{},{},0,0,[],,['Dan | Redb3ardTV'],0.5481
43,2021-03-03,Wed Mar 03 22:26:57 +0000 2021,1367240102234193920,cumberlandfarms,"Westborough, MA",Not Geo-tagged,"b""@The_Lightbender Hello. We apologize for your inconvenience. Can you send us a private message with the exact store location where this occurred, the email address you use for SmartPay and your contact info (phone, email)? We'd like to have our team take a look into this. Thanks.""","$MENTION$ Hello. We apologize for your inconvenience. Can you send us a private message with the exact store location where this occurred, the email address you use for SmartPay and your contact info (phone, email)? We'd like to have our team take a look into this. Thanks.","Hello. We apologize for your inconvenience. Can you send us a private message with the exact store location where this occurred, the email address you use for SmartPay and your contact info (phone, email)? We'd like to have our team take a look into this. Thanks.",hello we apologize inconvenience can send private message exact store location occurred email address use smartpay contact info phone email we like team take look thanks,hello apologize inconvenience can send private message exact store location occur email address use smartpay contact info phone email like team take look thank,[],{},{},0,0,[],,['🌱🍄 Clara Plast 🏠🎶'],0.5824
20,2021-03-03,Wed Mar 03 23:10:05 +0000 2021,1367250958187565062,lovelylttlepers,she/her,Not Geo-tagged,b'you wanna get info from me you gotta follow my private and that is limited access (aka no non mutuals and no cis men)',you wanna get info from me you gotta follow my private and that is limited access (aka no non mutuals and no cis men),you wanna get info from me you gotta follow my private and that is limited access (aka no non mutuals and no cis men),wan na get info got ta follow private limited access aka non mutuals cis men,wan na get info get ta follow private limited access aka non mutual cis man,[],{},{},0,12,[],,[],-0.6486
13,2021-03-03,Wed Mar 03 23:26:59 +0000 2021,1367255213749522432,isiskovacs,Eastern Seaboard,Not Geo-tagged,"b""@sbprme There is no small amount of misrepresentation at play here. These people have 0 training or expertise in this area and posing as a professional outfit in this way misleads victims of abuse into divulging often highly private info without any safety in place. It's dangerous.""",$MENTION$ There is no small amount of misrepresentation at play here. These people have $NUMBER$ training or expertise in this area and posing as a professional outfit in this way misleads victims of abuse into divulging often highly private info without any safety in place. It's dangerous.,There is no small amount of misrepresentation at play here. These people have training or expertise in this area and posing as a professional outfit in this way misleads victims of abuse into divulging often highly private info without any safety in place. It's dangerous.,there small amount misrepresentation play these people training expertise area posing professional outfit way misleads victims abuse divulging often highly private info without safety place it dangerous,there small amount misrepresentation play these people train expertise area pose professional outfit way mislead victim abuse divulge often highly private info without safety place dangerous,[],{},{},1,1,[],,['Subprime⛳'],-0.9291
38,2021-03-03,Wed Mar 03 22:34:06 +0000 2021,1367241903305990147,DearbornLibrary,"Dearborn, MI",Not Geo-tagged,"b'Brick Masters, rejoice! Kids ages 6 -12, join us for virtual brick building March 10, 24 &amp; April 7, 21 @ 4:30 p.m! Sign up here to get the zoom link: https://t.co/cEokvcVBeO https://t.co/bGrL8nnpE5'","Brick Masters, rejoice! Kids ages $NUMBER$ $NUMBER$, join us for virtual brick building March $NUMBER$, $NUMBER$ &amp; April $NUMBER$, $NUMBER$ $MENTION$ $NUMBER$:30 p.m! Sign up here to get the zoom link: $URL$ $URL$","Brick Masters, rejoice! Kids ages , join us for virtual brick building March , &amp; April , 30 p.m! Sign up here to get the zoom link",brick masters rejoice kids ages join virtual brick building march april sign get zoom link,brick master rejoice kid age join virtual brick building march april sign get zoom link,[],{},{},0,0,[],http://bit.ly/brickmastersmarch,[],0.6892
40,2021-03-03,Wed Mar 03 22:30:48 +0000 2021,1367241071999221764,Tori_Sheehan,NYC,Not Geo-tagged,"b'@toteschipotes I paid off my private loans last year with severance, just got my tax info from them, and was told I only paid $58 in interest in 2020. If the extrapolated yearly interest is $125, why after ten years have I paid TRIPLE??? The math on these things is BS'","$MENTION$ I paid off my private loans last year with severance, just got my tax info from them, and was told I only paid $58 in interest in $NUMBER$. If the extrapolated yearly interest is $125, why after ten years have I paid TRIPLE??? The math on these things is BS","I paid off my private loans last year with severance, just got my tax info from them, and was told I only paid $58 in interest in . If the extrapolated yearly interest is $125, why after ten years have I paid TRIPLE?? The math on these things is BS",paid private loans last year severance got tax info told paid interest if extrapolated yearly interest ten years paid triple the math things bs,pay private loan last year severance get tax info tell pay interest if extrapolate yearly interest ten year pay triple the math thing bs,[],{},{},0,1,[],,['J Menass'],0.7476
37,2021-03-03,Wed Mar 03 22:34:38 +0000 2021,1367242039029473283,hholyeet,,Not Geo-tagged,"b""Sure, if you'd like people to know a bit about you so they can know if they should follow you (because of possible shared interests), go for it \n\nJust don't go around acting like others are somehow less for not wanting to share private info""","Sure, if you'd like people to know a bit about you so they can know if they should follow you (because of possible shared interests), go for it Just don't go around acting like others are somehow less for not wanting to share private info","Sure, if you'd like people to know a bit about you so they can know if they should follow you (because of possible shared interests), go for it Just do not go around acting like others are somehow less for not wanting to share private info",sure like people know bit know follow possible shared interests just around acting like others somehow less wanting share private info,sure like people know bit know follow possible shared interest just around act like other somehow less want share private info,[],{},{},0,1,[],,[],0.8322
