s_no,date,created_at,id_str,screen_name,user_location,geo-tagged_place,tweet_text,tweet_tokenized,tweet_cleaned,tweet_filtered,tweet_lemmatized,tweet_mentioned_organizations,tweet_tags_classified,tweet_orgs_classified,retweet_count,fav_count,hashtags,urls,mentions,vader_polarity
19,2021-02-15,Mon Feb 15 22:51:14 +0000 2021,1361448009851092992,BDBQREBORN,❄️🌪️United States🌪️❄️,Not Geo-tagged,b'@FoxNewsSunday @LindseyGrahamSC Do you want justice?\n@glennkirschner2 will get it for us He has decades of experience in our #DOJ\nThis is a legit letter to all 50 AGs to indict Trump\n\nThey ask for no private info except email\n#JusticeMatters  https://t.co/qRTLMwiiKQ',$MENTION$ $MENTION$ Do you want justice? $MENTION$ will get it for us He has decades of experience in our $HASHTAG$ This is a legit letter to all $NUMBER$ AGs to indict Trump They ask for no private info except email $HASHTAG$ $URL$,Do you want justice? will get it for us He has decades of experience in our This is a legit letter to all AGs to indict Trump They ask for no private info except email,do want justice get he decades experience this legit letter ags indict trump they ask private info except email,do want justice get decade experience this legit letter ags indict trump ask private info except email,[],{},{},0,0,"['DOJ', 'JusticeMatters']",https://youtu.be/UHjRbrdfZSI,"['FoxNewsSunday', 'Lindsey Graham', 'Glenn Kirschner']",0.3612
5,2021-02-15,Mon Feb 15 23:33:03 +0000 2021,1361458534391635975,mzpritygurldrea,"Tampa Bay, Florida",Not Geo-tagged,"b'@WarrenEdwardWi1 @GovRonDeSantis Exactly such as when we voted, where we voted, our address, phone numbers, drivers license info. Nothing is private in the Sunshine State because they take Sunshine laws over the top while our governor has secret meetings to avoid Sunshine Laws'","$MENTION$ $MENTION$ Exactly such as when we voted, where we voted, our address, phone numbers, drivers license info. Nothing is private in the Sunshine State because they take Sunshine laws over the top while our governor has secret meetings to avoid Sunshine Laws","Exactly such as when we voted, where we voted, our address, phone numbers, drivers license info. Nothing is private in the Sunshine State because they take Sunshine laws over the top while our governor has secret meetings to avoid Sunshine Laws",exactly voted voted address phone numbers drivers license info nothing private sunshine state take sunshine laws top governor secret meetings avoid sunshine laws,exactly vote vote address phone number driver license info nothing private sunshine state take sunshine law top governor secret meeting avoid sunshine law,[],{},{},1,18,[],,"['Warren Edward William Leonard Pollock', 'Ron DeSantis']",0.8481
14,2021-02-15,Mon Feb 15 22:59:15 +0000 2021,1361450025461551104,NotSpamIpromise,Venice Beach ➡️ Long Beach,Not Geo-tagged,b'@JHTScherck @hairless_chimp Maybe GSC is more aggressive in filtering for potentially personal or private info which cuts out a fair amount of misspellings?',$MENTION$ $MENTION$ Maybe GSC is more aggressive in filtering for potentially personal or private info which cuts out a fair amount of misspellings?,Maybe GSC is more aggressive in filtering for potentially personal or private info which cuts out a fair amount of misspellings?,maybe gsc aggressive filtering potentially personal private info cuts fair amount misspellings,maybe gsc aggressive filtering potentially personal private info cut fair amount misspelling,[],{},{},0,1,[],,"['JH Scherck', 'Hairless Chimp 🤘']",-0.2006
12,2021-02-15,Mon Feb 15 23:05:54 +0000 2021,1361451699932700674,Uber_Support,,Not Geo-tagged,"b'@Harry2235808640 Thanks for providing this info. Our team has located your information and will be in touch shortly via email. Moreover, to secure your privacy, kindly delete your public post containing your personal information.'","$MENTION$ Thanks for providing this info. Our team has located your information and will be in touch shortly via email. Moreover, to secure your privacy, kindly delete your public post containing your personal information.","Thanks for providing this info. Our team has located your information and will be in touch shortly via email. Moreover, to secure your privacy, kindly delete your public post containing your personal information.",thanks providing info our team located information touch shortly via email moreover secure privacy kindly delete public post containing personal information,thank provide info team locate information touch shortly via email moreover secure privacy kindly delete public post contain personal information,[],{},{},0,0,[],,['Harprit Singh Cheema'],0.8176
43,2021-02-15,Mon Feb 15 21:27:19 +0000 2021,1361426892092542982,Tony24004189,"Missouri, USA",Not Geo-tagged,"b""@MOWNeverSleeps @mrbobisretired Why don't you put all your taxes, bank account info and all your private stuff online.""","$MENTION$ $MENTION$ Why don't you put all your taxes, bank account info and all your private stuff online.","Why do not you put all your taxes, bank account info and all your private stuff online.",why put taxes bank account info private stuff online,why put taxes bank account info private stuff online,[],{},{},0,0,[],,"['Moscow Never Sleeps', 'mrbobisretired']",0.0
50,2021-02-15,Mon Feb 15 21:09:23 +0000 2021,1361422378215989251,REKIRIOTS,read carrd byf ¡! he/they ¡! bi ¡! minor,Not Geo-tagged,b'ima go ia for a bit uh.. check private if ur one of my close friends for more info ty',ima go ia for a bit uh.. check private if ur one of my close friends for more info ty,ima go ia for a bit uh.. check private if ur one of my close friends for more info ty,ima ia bit check private ur one close friends info,be going to ia bit check private ur one close friend info,[],{},{},0,0,[],,[],0.7165
13,2021-02-15,Mon Feb 15 23:04:42 +0000 2021,1361451396906708994,EnZedDaz,Havelock North,Not Geo-tagged,b'@EnzerEnzer Speeding up the public release of information upon title registration would massively improve transparency and put these info-whores in check.\n\nThere is no privacy interest beyond title registration; there\xe2\x80\x99s even a case for some info to be made public upon going unconditional.',$MENTION$ Speeding up the public release of information upon title registration would massively improve transparency and put these info-whores in check. There is no privacy interest beyond title registration; theres even a case for some info to be made public upon going unconditional.,Speeding up the public release of information upon title registration would massively improve transparency and put these info-whores in check. There is no privacy interest beyond title registration; there s even a case for some info to be made public upon going unconditional.,speeding public release information upon title registration would massively improve transparency put info whores check there privacy interest beyond title registration even case info made public upon going unconditional,speed public release information upon title registration would massively improve transparency put info whore check there privacy interest beyond title registration even case info make public upon go unconditional,[],{},{},0,2,[],,['Enzer'],-0.1974
15,2021-02-15,Mon Feb 15 22:58:16 +0000 2021,1361449780703035397,pizzahut,United States,Not Geo-tagged,"b""@DavisJqwan Hi, would you mind sending us a private message with your contact info and the store's address so we can look into this? https://t.co/PQtSXj88CY""","$MENTION$ Hi, would you mind sending us a private message with your contact info and the store's address so we can look into this? $URL$","Hi, would you mind sending us a private message with your contact info and the store's address so we can look into this?",hi would mind sending private message contact info store address look,hi would mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['JD \U0001f9a7'],0.0
49,2021-02-15,Mon Feb 15 21:10:35 +0000 2021,1361422680860205056,HjgTweet,,Not Geo-tagged,"b""@bergerbell Seriously. If someone went and talked to private school principals in NYC, they'd have a gold mine of info about what works and what doesn't. Maybe @elizashapiro ...""","$MENTION$ Seriously. If someone went and talked to private school principals in NYC, they'd have a gold mine of info about what works and what doesn't. Maybe $MENTION$ ...","Seriously. If someone went and talked to private school principals in NYC, they'd have a gold mine of info about what works and what does not. Maybe ..",seriously if someone went talked private school principals nyc gold mine info works maybe,seriously if someone go talk private school principal nyc gold mine info work maybe,[],{},{},0,0,[],,"['Genève Campbell', 'Eliza Shapiro']",-0.1779
48,2021-02-15,Mon Feb 15 21:16:47 +0000 2021,1361424238494822405,tpwkIouie, she/her. buzzin larrie,Not Geo-tagged,b'that some insider is leaking their private info. STOP TALKING ABOUT IT if u care abt his privacy',that some insider is leaking their private info. STOP TALKING ABOUT IT if u care abt his privacy,that some insider is leaking their private info. STOP TALKING ABOUT IT if u care abt his privacy,insider leaking private info stop talking about it care abt privacy,insider leak private info stop talk about care abt privacy,[],{},{},0,4,[],,[],0.0688
40,2021-02-15,Mon Feb 15 21:37:06 +0000 2021,1361429351837933568,ATT,"Dallas, TX",Not Geo-tagged,"b""@_tammyvasquez Hi Tammy, we'd like to look into this. Can you please send us a private message with your account number and contact info? https://t.co/7m6RT3Hk4n""","$MENTION$ Hi Tammy, we'd like to look into this. Can you please send us a private message with your account number and contact info? $URL$","Hi Tammy, we'd like to look into this. Can you please send us a private message with your account number and contact info?",hi tammy like look can please send private message account number contact info,hi tammy like look can please send private message account number contact info,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=14620190,['t.'],0.6249
26,2021-02-15,Mon Feb 15 22:34:16 +0000 2021,1361443739688861699,pizzahut,United States,Not Geo-tagged,"b""@TonyKord We're sorry we let you down, Anthony. Mind sending us a private message with your contact info and store address so that we can look into this further? https://t.co/PQtSXiQxeo""","$MENTION$ We're sorry we let you down, Anthony. Mind sending us a private message with your contact info and store address so that we can look into this further? $URL$","We're sorry we let you down, Anthony. Mind sending us a private message with your contact info and store address so that we can look into this further?",we sorry let anthony mind sending private message contact info store address look,sorry let anthony mind send private message contact info store address look,[],{},{},0,0,[],https://twitter.com/messages/compose?recipient_id=11018442,['Anthony DiNatale'],-0.0772
10,2021-02-15,Mon Feb 15 23:11:06 +0000 2021,1361453009377533952,CoopsLa,Bay Of Plenty,Not Geo-tagged,"b'@aniobrien Constructively criticize, not oppose for opposing sake. Come up with alternative suggestions, not screech that they know best or start calling people obese &amp; make parody clips. Not send people porn or release their private health info, or any info that would be a privacy breach'","$MENTION$ Constructively criticize, not oppose for opposing sake. Come up with alternative suggestions, not screech that they know best or start calling people obese &amp; make parody clips. Not send people porn or release their private health info, or any info that would be a privacy breach","Constructively criticize, not oppose for opposing sake. Come up with alternative suggestions, not screech that they know best or start calling people obese &amp; make parody clips. Not send people porn or release their private health info, or any info that would be a privacy breach",constructively criticize oppose opposing sake come alternative suggestions screech know best start calling people obese make parody clips not send people porn release private health info info would privacy breach,constructively criticize oppose opposing sake come alternative suggestion screech know good start call people obese make parody clip not send people porn release private health info info would privacy breach,[],{},{},0,0,[],,"[""Ani O'Brien""]",0.3818
29,2021-02-15,Mon Feb 15 22:24:43 +0000 2021,1361441337455869958,rheumecraig,"Philadelphia, PA",Not Geo-tagged,"b'@daniel_kraft @MobiHealthNews Yeah, because I can\xe2\x80\x99t think of a company I trust more to be responsible with my private medical info than *checks notes* .... Facebook?'","$MENTION$ $MENTION$ Yeah, because I cant think of a company I trust more to be responsible with my private medical info than *checks notes* .... Facebook?","Yeah, because I can t think of a company I trust more to be responsible with my private medical info than *checks notes* .. Facebook?",yeah think company trust responsible private medical info checks notes facebook,yeah think company trust responsible private medical info check note facebook,[],{},{},0,2,[],,"['Daniel Kraft, MD', 'MobiHealthNews']",0.7943
28,2021-02-15,Mon Feb 15 22:31:34 +0000 2021,1361443059590983681,MusingOnMovies,"Prince Edward Island, Canada",Not Geo-tagged,"b'Am back on new #Parler with same private account. Used original registration info, required several attempts to gain full password field. Captcha was fair but intricate, even for my large text. #ParlerIsBack'","Am back on new $HASHTAG$ with same private account. Used original registration info, required several attempts to gain full password field. Captcha was fair but intricate, even for my large text. $HASHTAG$","Am back on new with same private account. Used original registration info, required several attempts to gain full password field. Captcha was fair but intricate, even for my large text.",am back new private account used original registration info required several attempts gain full password field captcha fair intricate even large text,be back new private account use original registration info require several attempt gain full password field captcha fair intricate even large text,[],{},{},0,0,"['Parler', 'ParlerIsBack']",,[],0.6597
16,2021-02-15,Mon Feb 15 22:57:58 +0000 2021,1361449701518635008,PondaBabaz,,Not Geo-tagged,b'@stanleyfosha @Grimacegirl @thehill A definition? Please show me actual science!\n\nSend me your private contact info so I can schedule your organs to be harvested since you see nothing wrong with telling others what they can do with their bodies and that they must surrender it for the use of another.',$MENTION$ $MENTION$ $MENTION$ A definition? Please show me actual science! Send me your private contact info so I can schedule your organs to be harvested since you see nothing wrong with telling others what they can do with their bodies and that they must surrender it for the use of another.,A definition? Please show me actual science! Send me your private contact info so I can schedule your organs to be harvested since you see nothing wrong with telling others what they can do with their bodies and that they must surrender it for the use of another., definition please show actual science send private contact info schedule organs harvested since see nothing wrong telling others bodies must surrender use another,  definition please show actual science send private contact info schedule organ harvest since see nothing wrong tell other body must surrender use another,[],{},{},0,0,[],,"['StanleyFosha', '🌻Fries and a Diet Coke I Am🌻', 'The Hill']",0.6305
25,2021-02-15,Mon Feb 15 22:34:42 +0000 2021,1361443850380845056,Uber_Support,,Not Geo-tagged,"b""@daniel_fradkin Here to assist. In order to protect your privacy, we don't encourage users to provide their account information through social media, please delete your post containing this info.""","$MENTION$ Here to assist. In order to protect your privacy, we don't encourage users to provide their account information through social media, please delete your post containing this info.","Here to assist. In order to protect your privacy, we do not encourage users to provide their account information through social media, please delete your post containing this info.",here assist in order protect privacy encourage users provide account information social media please delete post containing info,here assist in order protect privacy encourage user provide account information social medium please delete post contain info,[],{},{},0,0,[],,['Daniel Fradkin'],0.2955
45,2021-02-15,Mon Feb 15 21:24:31 +0000 2021,1361426186363170816,missThabang,"SOUTH AFRICA, POLOKWANE",Not Geo-tagged,b'@PhathaPhatha2 It is against the law 2 make private info public. Also I remember Mogoege 1 said any1 with proof that the judges were bribed they must come forth. Why didn\xe2\x80\x99t Zuma do it?',$MENTION$ It is against the law $NUMBER$ make private info public. Also I remember Mogoege $NUMBER$ said any1 with proof that the judges were bribed they must come forth. Why didnt Zuma do it?,It is against the law make private info public. Also I remember Mogoege said any1 with proof that the judges were bribed they must come forth. Why didn t Zuma do it?,it law make private info public also remember mogoege said proof judges bribed must come forth why zuma,law make private info public also remember mogoege say proof judge bribe must come forth why zuma,[],{},{},0,0,[],,['Mumbo🇿🇦'],0.0
42,2021-02-15,Mon Feb 15 21:30:42 +0000 2021,1361427741409751046,fanCRTCProfling,,Not Geo-tagged,"b'and, that ""suspicion"" alone causes one to lose all privacy and causes the sharing of your private info w/ untold others.\n\nIn many cases you never even know this is happening to you.'","and, that ""suspicion"" alone causes one to lose all privacy and causes the sharing of your private info w/ untold others. In many cases you never even know this is happening to you.","and, that ""suspicion"" alone causes one to lose all privacy and causes the sharing of your private info w/ untold others. In many cases you never even know this is happening to you.",suspicion alone causes one lose privacy causes sharing private info untold others in many cases never even know happening,suspicion alone cause one lose privacy cause share private info untold other in many case never even know happen,[],{},{},0,0,[],,[],-0.5423
52,2021-02-15,Mon Feb 15 21:03:58 +0000 2021,1361421015222419458,EvanZir,"Nashville, TN",Not Geo-tagged,b'@starchip12 how did you find out about this? This is supposed to be private info that no one is supposed to know about. Mine arrives tomorrow\n\n/s',$MENTION$ how did you find out about this? This is supposed to be private info that no one is supposed to know about. Mine arrives tomorrow /s,how did you find out about this? This is supposed to be private info that no one is supposed to know about. Mine arrives tomorrow /s,find this supposed private info one supposed know mine arrives tomorrow,find this suppose private info one suppose know mine arrive tomorrow,[],{},{},0,7,[],,['starchip12'],-0.296
37,2021-02-15,Mon Feb 15 21:55:03 +0000 2021,1361433872119005187,AtoZHomes,"Frederick, MD",Not Geo-tagged,b'Get ready to build your dream home here! This spectacular wooded 8.28 ac lot is the perfect location! Secluded on a hilltop off a 4 lot private shared driveway minutes from Woodsboro. \nContact me for more info: https://t.co/gkHzvNWY4I\n\n#lot #land #Woodsboro #Maryland https://t.co/Qb2z18qxIt',Get ready to build your dream home here! This spectacular wooded $NUMBER$ ac lot is the perfect location! Secluded on a hilltop off a $NUMBER$ lot private shared driveway minutes from Woodsboro. Contact me for more info: $URL$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $HASHTAG$ $URL$,Get ready to build your dream home here! This spectacular wooded ac lot is the perfect location! Secluded on a hilltop off a lot private shared driveway minutes from Woodsboro. Contact me for more info,get ready build dream home this spectacular wooded lot perfect location secluded hilltop lot private shared driveway minutes woodsboro contact info,get ready build dream home this spectacular woode lot perfect location seclude hilltop lot private share driveway minute woodsboro contact info,[],{},{},0,0,"['lot', 'land', 'Woodsboro', 'Maryland']",http://ow.ly/Omf050DwzNO,[],0.8802
33,2021-02-15,Mon Feb 15 22:09:06 +0000 2021,1361437403832008707,guntherlpc,"West Virginia, USA","Beckley, WV, US","b'@NateWagnerPhD @CandWDr I like this style so much better - low pressure, doesn\xe2\x80\x99t demand private info or have a have a haunt of expecting something personal, but generates light discussion and sometimes an element of humor.'","$MENTION$ $MENTION$ I like this style so much better - low pressure, doesnt demand private info or have a have a haunt of expecting something personal, but generates light discussion and sometimes an element of humor.","I like this style so much better - low pressure, doesn t demand private info or have a have a haunt of expecting something personal, but generates light discussion and sometimes an element of humor.",like style much better low pressure demand private info haunt expecting something personal generates light discussion sometimes element humor,like style much well low pressure demand private info haunt expect something personal generate light discussion sometimes element humor,[],{},{},0,1,[],,"['Dr. Nathaniel Wagner', 'Dr. Autumn Cabell, LPC, CCC, NCC']",0.3047
18,2021-02-15,Mon Feb 15 22:53:53 +0000 2021,1361448677848412162,Info_Aus,BA Sociology,Not Geo-tagged,"b'@grotwort I see more than one issue here. One is getting the vaccine, the other is having that recorded on a database that links to a lot of other personal &amp; private data. I always try to keep an eye out for unexpected implications. This may not have been an issue decades ago.'","$MENTION$ I see more than one issue here. One is getting the vaccine, the other is having that recorded on a database that links to a lot of other personal &amp; private data. I always try to keep an eye out for unexpected implications. This may not have been an issue decades ago.","I see more than one issue here. One is getting the vaccine, the other is having that recorded on a database that links to a lot of other personal &amp; private data. I always try to keep an eye out for unexpected implications. This may not have been an issue decades ago.",see one issue one getting vaccine recorded database links lot personal private data always try keep eye unexpected implications this may issue decades ago,see one issue one get vaccine record database link lot personal private datum always try keep eye unexpected implication this may issue decade ago,[],{},{},0,0,[],,['Mike Sharp'],0.0
36,2021-02-15,Mon Feb 15 21:59:46 +0000 2021,1361435057429176322,OT7Author_,,Not Geo-tagged,b'To the asshole who quoted my comment on my own tweet saying that this is why I should keep my personal life private before entering myself onto drama you can go fuck yourself because I kept a religiously tight lock on my info but some sick mother fuckers thought it was fun to +',To the asshole who quoted my comment on my own tweet saying that this is why I should keep my personal life private before entering myself onto drama you can go fuck yourself because I kept a religiously tight lock on my info but some sick mother fuckers thought it was fun to +,To the asshole who quoted my comment on my own tweet saying that this is why I should keep my personal life private before entering myself onto drama you can go fuck yourself because I kept a religiously tight lock on my info but some sick mother fuckers thought it was fun to +,to asshole quoted comment tweet saying keep personal life private entering onto drama fuck kept religiously tight lock info sick mother fuckers thought fun,to asshole quoted comment tweet say keep personal life private enter onto drama fuck keep religiously tight lock info sick mother fucker think fun,[],{},{},1,16,[],,[],-0.8225
